TEXT_ID,BUSINESS_ID,ATTR_ID,TEXT_VALUE
10001061,10000109,38,No
10001062,10000110,1,Yes
10001063,10000110,6,No
10001064,10000110,32,Street
10001065,10000111,1,Yes
10001066,10000111,3,None
10001067,10000111,5,Casual
10001068,10000111,8,No
10001069,10000111,11,No
10001070,10000111,14,Yes
10001071,10000111,20,Yes
10001072,10000111,21,Yes
10001073,10000111,26,No
10001074,10000111,28,Average
10001075,10000111,31,No
10001076,10000111,34,Yes
10001077,10000111,35,No
10001078,10000111,36,No
10001079,10000113,1,Yes
10001080,10000113,3,None
10001081,10000113,5,Dressy
10001082,10000113,11,No
10001083,10000113,15,No
10001084,10000113,16,No
10001085,10000113,18,No
10001086,10000113,19,No
10001087,10000113,20,Yes
10001088,10000113,21,No
10001089,10000113,22,No
10001090,10000113,23,No
10001091,10000113,31,No
10001092,10000113,32,Street
10001093,10000113,34,No
10001094,10000113,35,Yes
10001095,10000113,36,Yes
10001096,10000113,37,Yes
10001097,10000114,1,Yes
10001098,10000114,11,Yes
10001099,10000114,32,Street
10001100,10000115,1,Yes
10001101,10000115,6,No
10001102,10000115,21,Yes
10001103,10000116,1,Yes
10001104,10000116,11,No
10001105,10000116,32,Street
10001106,10000116,34,Yes
10001107,10000117,1,No
10001108,10000118,1,Yes
10001109,10000119,1,Yes
10001110,10000119,3,None
10001111,10000119,5,Casual
10001112,10000119,8,No
10001113,10000119,11,No
10001114,10000119,15,No
10001115,10000119,16,No
10001116,10000119,18,No
10001117,10000119,19,No
10001118,10000119,20,Yes
10001119,10000119,21,Yes
10001120,10000119,22,No
10001121,10000119,23,No
10001122,10000119,26,No
10001123,10000119,28,Quiet
10001124,10000119,31,No
10001125,10000119,34,Yes
10001126,10000119,35,No
10001127,10000119,36,No
10001128,10000120,1,Yes
10001129,10000120,32,Lot
10001130,10000121,1,No
10001131,10000121,32,Lot
10001132,10000122,1,No
10001133,10000122,3,None
10001134,10000122,4,Casual
10001135,10000122,5,Casual
10001136,10000122,8,Yes
10001137,10000122,11,No
10001138,10000122,15,No
10001139,10000122,16,Yes
10001140,10000122,18,No
10001141,10000122,19,No
10001142,10000122,20,Yes
10001143,10000122,21,Yes
10001144,10000122,22,No
10001145,10000122,23,No
10001146,10000122,26,Yes
10001147,10000122,28,Average
10001148,10000122,30,No
10001149,10000122,31,No
10001150,10000122,32,Street
10001151,10000122,34,Yes
10001152,10000122,35,No
10001153,10000122,36,Yes
10001154,10000122,38,No
10001155,10000123,1,Yes
10001156,10000123,32,Street
10001157,10000123,34,Yes
10001158,10000123,38,No
10001159,10000125,1,No
10001160,10000126,1,Yes
10001161,10000126,32,Lot
10001162,10000128,1,Yes
10001163,10000128,3,Full Bar
10001164,10000128,4,Casual
10001165,10000128,5,Casual
10001166,10000128,8,Yes
10001167,10000128,11,No
10001168,10000128,15,No
10001169,10000128,16,No
10001170,10000128,18,No
10001171,10000128,19,Yes
10001172,10000128,20,Yes
10001173,10000128,21,No
10001174,10000128,22,No
10001175,10000128,23,No
10001176,10000128,26,Yes
10001177,10000128,28,Average
10001178,10000128,31,Yes
10001179,10000128,32,Street
10001180,10000128,34,Yes
10001181,10000128,35,Yes
10001182,10000128,36,Yes
10001183,10000128,37,Yes
10001184,10000128,38,No
10001185,10000129,1,No
10001186,10000129,6,No
10001187,10000129,37,No
10001188,10000134,1,Yes
10001189,10000135,1,Yes
10001190,10000135,29,No
10001191,10000135,32,Lot
10001192,10000135,34,Yes
10001193,10000135,37,Yes
10001194,10000136,1,Yes
10001195,10000136,6,Yes
10001196,10000136,21,Yes
10001197,10000137,1,Yes
10001198,10000137,5,Casual
10001199,10000137,11,Yes
10001200,10000137,15,No
10001201,10000137,16,No
10001202,10000137,18,No
10001203,10000137,19,No
10001204,10000137,20,Yes
10001205,10000137,21,Yes
10001206,10000137,22,No
10001207,10000137,23,No
10001208,10000137,28,Average
10001209,10000137,31,No
10001210,10000137,34,Yes
10001211,10000137,35,No
10001212,10000137,36,Yes
10001213,10000137,38,No
10001214,10000139,1,Yes
10001215,10000139,3,None
10001216,10000139,5,Casual
10001217,10000139,8,Yes
10001218,10000139,11,Yes
10001219,10000139,15,No
10001220,10000139,16,No
10001221,10000139,18,No
10001222,10000139,19,No
10001223,10000139,20,Yes
10001224,10000139,21,Yes
10001225,10000139,22,No
10001226,10000139,23,Yes
10001227,10000139,26,No
10001228,10000139,28,Quiet
10001229,10000139,31,No
10001230,10000139,32,Lot
10001231,10000139,34,Yes
10001232,10000139,35,No
10001233,10000139,36,Yes
10001234,10000139,38,No
10001235,10000140,1,No
10001236,10000140,3,None
10001237,10000140,4,Casual
10001238,10000140,5,Casual
10001239,10000140,8,Yes
10001240,10000140,11,No
10001241,10000140,15,No
10001242,10000140,16,No
10001243,10000140,18,No
10001244,10000140,19,No
10001245,10000140,20,Yes
10001246,10000140,21,Yes
10001247,10000140,22,No
10001248,10000140,23,Yes
10001249,10000140,26,No
10001250,10000140,28,Average
10001251,10000140,31,Yes
10001252,10000140,32,Lot
10001253,10000140,34,Yes
10001254,10000140,35,No
10001255,10000140,36,No
10001256,10000140,38,No
10001257,10000141,1,Yes
10001258,10000141,3,Full Bar
10001259,10000141,5,Casual
10001260,10000141,7,No
10001261,10000141,11,Yes
10001262,10000141,15,No
10001263,10000141,16,No
10001264,10000141,18,No
10001265,10000141,19,No
10001266,10000141,20,Yes
10001267,10000141,21,Yes
10001268,10000141,22,No
10001269,10000141,23,No
10001270,10000141,28,Quiet
10001271,10000141,31,Yes
10001272,10000141,32,Lot
10001273,10000141,34,Yes
10001274,10000141,35,Yes
10001275,10000141,36,Yes
10001276,10000141,38,Free
10001277,10000142,1,Yes
10001278,10000145,1,Yes
10001279,10000146,1,Yes
10001280,10000146,32,Lot
10001281,10000148,1,Yes
10001282,10000148,6,Yes
10001283,10000149,1,Yes
10001284,10000149,3,None
10001285,10000149,4,Casual
10001286,10000149,5,Casual
10001287,10000149,8,No
10001288,10000149,11,No
10001289,10000149,15,Yes
10001290,10000149,16,No
10001291,10000149,18,No
10001292,10000149,19,No
10001293,10000149,20,Yes
10001294,10000149,21,Yes
10001295,10000149,22,No
10001296,10000149,23,No
10001297,10000149,26,No
10001298,10000149,28,Average
10001299,10000149,31,Yes
10001300,10000149,32,Street
10001301,10000149,34,Yes
10001302,10000149,35,No
10001303,10000149,36,No
10001304,10000149,37,Yes
10001305,10000149,38,Free
10001306,10000150,1,Yes
10001307,10000150,3,Full Bar
10001308,10000150,4,Casual
10001309,10000150,5,Casual
10001310,10000150,8,Yes
10001311,10000150,9,No
10001312,10000150,11,Yes
10001313,10000150,15,No
10001314,10000150,16,No
10001315,10000150,17,No
10001316,10000150,18,No
10001317,10000150,19,Yes
10001318,10000150,20,Yes
10001319,10000150,21,No
10001320,10000150,22,Yes
10001321,10000150,23,No
10001322,10000150,25,Yes
10001323,10000150,26,Yes
10001324,10000150,28,Loud
10001325,10000150,31,No
10001326,10000150,32,Street
10001327,10000150,33,No
10001328,10000150,34,Yes
10001329,10000150,35,No
10001330,10000150,36,Yes
10001331,10000150,37,Yes
10001332,10000150,38,No
10001333,10000151,1,Yes
10001334,10000151,3,None
10001335,10000151,5,Casual
10001336,10000151,8,No
10001337,10000151,11,No
10001338,10000151,15,No
10001339,10000151,16,No
10001340,10000151,18,No
10001341,10000151,19,No
10001342,10000151,20,No
10001343,10000151,21,Yes
10001344,10000151,22,No
10001345,10000151,23,Yes
10001346,10000151,26,No
10001347,10000151,28,Quiet
10001348,10000151,31,No
10001349,10000151,32,Lot
10001350,10000151,34,Yes
10001351,10000151,35,No
10001352,10000151,36,Yes
10001353,10000151,38,No
10001354,10000152,1,Yes
10001355,10000152,32,Lot
10001356,10000154,2,Yes
10001357,10000154,6,No
10001358,10000156,1,Yes
10001359,10000156,3,None
10001360,10000156,5,Casual
10001361,10000156,11,No
10001362,10000156,14,Yes
10001363,10000156,15,Yes
10001364,10000156,16,No
10001365,10000156,18,No
10001366,10000156,19,No
10001367,10000156,20,Yes
10001368,10000156,21,Yes
10001369,10000156,22,No
10001370,10000156,23,No
10001371,10000156,26,No
10001372,10000156,31,No
10001373,10000156,34,Yes
10001374,10000156,35,No
10001375,10000156,36,No
10001376,10000156,37,Yes
10001377,10000156,38,Free
10001378,10000157,1,Yes
10001379,10000158,21,Yes
10001380,10000159,1,Yes
10001381,10000159,6,No
10001382,10000160,1,Yes
10001383,10000160,6,No
10001384,10000160,11,No
10001385,10000160,32,Street
10001386,10000160,34,Yes
10001387,10000160,37,Yes
10001388,10000161,1,Yes
10001389,10000162,38,Free
10001390,10000163,1,Yes
10001391,10000163,3,Full Bar
10001392,10000163,4,Hipster
10001393,10000163,9,No
10001394,10000163,17,Yes
10001395,10000163,20,Yes
10001396,10000163,21,No
10001397,10000163,25,Yes
10001398,10000163,26,Yes
10001399,10000163,27,DJ
10001400,10000163,28,Average
10001401,10000163,31,No
10001402,10000163,32,Street
10001403,10000163,33,Outdoor
10001404,10000163,37,Yes
10001405,10000163,38,Free
10001406,10000164,1,Yes
10001407,10000164,32,Lot
10001408,10000164,37,Yes
10001409,10000167,1,No
10001410,10000168,1,Yes
10001411,10000168,32,Street
10001412,10000168,38,No
10001413,10000169,1,Yes
10001414,10000171,1,Yes
10001415,10000171,3,None
10001416,10000171,4,Casual
10001417,10000171,5,Casual
10001418,10000171,8,Yes
10001419,10000171,11,Yes
10001420,10000171,15,No
10001421,10000171,16,No
10001422,10000171,18,No
10001423,10000171,19,Yes
10001424,10000171,20,Yes
10001425,10000171,21,Yes
10001426,10000171,22,No
10001427,10000171,23,No
10001428,10000171,26,No
10001429,10000171,28,Quiet
10001430,10000171,31,No
10001431,10000171,32,Lot
10001432,10000171,34,Yes
10001433,10000171,35,No
10001434,10000171,36,No
10001435,10000171,37,Yes
10001436,10000171,38,No
10001437,10000172,6,Yes
10001438,10000173,1,No
10001439,10000173,32,Lot
10001440,10000173,38,No
10001441,10000174,1,Yes
10001442,10000174,3,None
10001443,10000174,11,No
10001444,10000174,15,No
10001445,10000174,16,No
10001446,10000174,18,No
10001447,10000174,19,No
10001448,10000174,22,No
10001449,10000174,23,No
10001450,10000174,32,Lot
10001451,10000174,34,Yes
10001452,10000174,37,Yes
10001453,10000175,1,Yes
10001454,10000177,1,No
10001455,10000178,21,Yes
10001456,10000179,1,Yes
10001457,10000179,37,Yes
10001458,10000180,1,Yes
10001459,10000180,3,Full Bar
10001460,10000180,5,Casual
10001461,10000180,11,Yes
10001462,10000180,15,No
10001463,10000180,16,No
10001464,10000180,18,No
10001465,10000180,19,Yes
10001466,10000180,20,Yes
10001467,10000180,21,Yes
10001468,10000180,22,No
10001469,10000180,23,No
10001470,10000180,31,No
10001471,10000180,32,Street
10001472,10000180,34,Yes
10001473,10000180,35,Yes
10001474,10000180,36,Yes
10001475,10000180,37,Yes
10001476,10000181,1,No
10001477,10000182,2,Yes
10001478,10000182,6,No
10001479,10000183,1,Yes
10001480,10000183,3,Full Bar
10001481,10000183,4,Trendy
10001482,10000183,5,Dressy
10001483,10000183,8,Yes
10001484,10000183,9,Yes
10001485,10000183,10,No
10001486,10000183,11,No
10001487,10000183,13,No
10001488,10000183,15,No
10001489,10000183,16,No
10001490,10000183,17,No
10001491,10000183,18,No
10001492,10000183,19,Yes
10001493,10000183,20,Yes
10001494,10000183,21,No
10001495,10000183,22,No
10001496,10000183,23,No
10001497,10000183,25,Yes
10001498,10000183,26,No
10001499,10000183,28,Average
10001500,10000183,31,Yes
10001501,10000183,32,Street
10001502,10000183,33,No
10001503,10000183,34,Yes
10001504,10000183,35,Yes
10001505,10000183,36,Yes
10001506,10000183,37,Yes
10001507,10000183,38,Free
10001508,10000184,1,Yes
10001509,10000185,1,Yes
10001510,10000185,3,None
10001511,10000185,4,Hipster
10001512,10000185,5,Casual
10001513,10000185,8,Yes
10001514,10000185,11,No
10001515,10000185,15,Yes
10001516,10000185,16,Yes
10001517,10000185,18,No
10001518,10000185,19,No
10001519,10000185,20,Yes
10001520,10000185,21,Yes
10001521,10000185,22,No
10001522,10000185,23,Yes
10001523,10000185,26,No
10001524,10000185,28,Average
10001525,10000185,31,No
10001526,10000185,32,Street
10001527,10000185,34,Yes
10001528,10000185,35,No
10001529,10000185,36,Yes
10001530,10000185,37,Yes
10001531,10000185,38,Free
10001532,10000186,1,Yes
10001533,10000186,3,None
10001534,10000186,4,Casual
10001535,10000186,5,Casual
10001536,10000186,8,No
10001537,10000186,11,Yes
10001538,10000186,15,No
10001539,10000186,16,No
10001540,10000186,18,No
10001541,10000186,19,Yes
10001542,10000186,20,No
10001543,10000186,21,Yes
10001544,10000186,22,No
10001545,10000186,23,No
10001546,10000186,26,No
10001547,10000186,28,Average
10001548,10000186,31,No
10001549,10000186,32,Street
10001550,10000186,34,Yes
10001551,10000186,35,No
10001552,10000186,36,No
10001553,10000186,37,Yes
10001554,10000186,38,No
10001555,10000188,1,Yes
10001556,10000188,32,Street
10001557,10000188,34,Yes
10001558,10000188,37,Yes
10001559,10000189,1,Yes
10001560,10000189,3,None
10001561,10000189,4,Hipster
10001562,10000189,5,Casual
10001563,10000189,8,No
10001564,10000189,11,No
10001565,10000189,15,No
10001566,10000189,16,No
10001567,10000189,18,No
10001568,10000189,19,No
10001569,10000189,20,Yes
10001570,10000189,21,Yes
10001571,10000189,22,No
10001572,10000189,23,Yes
10001573,10000189,26,No
10001574,10000189,28,Average
10001575,10000189,31,Yes
10001576,10000189,32,Lot
10001577,10000189,34,Yes
10001578,10000189,35,No
10001579,10000189,36,No
10001580,10000189,37,Yes
10001581,10000189,38,Free
10001582,10000190,1,Yes
10001583,10000190,6,No
10001584,10000191,6,Yes
10001585,10000192,21,Yes
10001586,10000193,1,Yes
10001587,10000194,1,No
10001588,10000194,3,None
10001589,10000194,4,Romantic
10001590,10000194,5,Casual
10001591,10000194,8,Yes
10001592,10000194,11,Yes
10001593,10000194,15,No
10001594,10000194,16,No
10001595,10000194,18,No
10001596,10000194,19,Yes
10001597,10000194,20,Yes
10001598,10000194,21,No
10001599,10000194,22,No
10001600,10000194,23,No
10001601,10000194,26,No
10001602,10000194,28,Average
10001603,10000194,31,Yes
10001604,10000194,32,Street
10001605,10000194,34,No
10001606,10000194,35,Yes
10001607,10000194,36,Yes
10001608,10000194,37,Yes
10001609,10000194,38,No
10001610,10000195,21,Yes
10001611,10000197,1,Yes
10001612,10000198,1,Yes
10001613,10000198,6,Yes
10001614,10000198,21,Yes
10001615,10000198,32,Garage
10001616,10000198,37,No
10001617,10000199,1,Yes
10001618,10000199,3,None
10001619,10000199,5,Casual
10001620,10000199,11,Yes
10001621,10000199,15,No
10001622,10000199,16,No
10001623,10000199,18,No
10001624,10000199,19,No
10001625,10000199,20,Yes
10001626,10000199,21,Yes
10001627,10000199,22,No
10001628,10000199,23,Yes
10001629,10000199,28,Average
10001630,10000199,31,No
10001631,10000199,34,Yes
10001632,10000199,36,Yes
10001633,10000200,1,No
10001634,10000200,32,Lot
10001635,10000200,34,Yes
10001636,10000200,37,Yes
10001637,10000200,38,No
10001638,10000201,1,Yes
10001639,10000201,13,Yes
10001640,10000201,32,Street
10001641,10000202,1,No
10001642,10000203,1,Yes
10001643,10000204,1,Yes
10001644,10000204,5,Casual
10001645,10000204,11,Yes
10001646,10000204,28,Average
10001647,10000205,1,Yes
10001648,10000205,3,Full Bar
10001649,10000205,4,Classy
10001650,10000205,5,Dressy
10001651,10000205,8,Yes
10001652,10000205,11,No
10001653,10000205,15,No
10001654,10000205,16,No
10001655,10000205,18,No
10001656,10000205,19,Yes
10001657,10000205,20,Yes
10001658,10000205,21,No
10001659,10000205,22,No
10001660,10000205,23,No
10001661,10000205,26,Yes
10001662,10000205,28,Average
10001663,10000205,31,Yes
10001664,10000205,32,Valet
10001665,10000205,34,No
10001666,10000205,35,Yes
10001667,10000205,36,Yes
10001668,10000205,37,Yes
10001669,10000205,38,No
10001670,10000206,1,Yes
10001671,10000206,11,Yes
10001672,10000206,15,No
10001673,10000206,16,No
10001674,10000206,18,No
10001675,10000206,19,No
10001676,10000206,22,No
10001677,10000206,23,No
10001678,10000206,34,Yes
10001679,10000206,38,No
10001680,10000208,1,Yes
10001681,10000208,6,No
10001682,10000209,1,Yes
10001683,10000210,1,Yes
10001684,10000210,5,Casual
10001685,10000210,8,No
10001686,10000210,11,Yes
10001687,10000210,20,Yes
10001688,10000210,21,No
10001689,10000210,26,No
10001690,10000210,34,Yes
10001691,10000210,35,No
10001692,10000210,37,No
10001693,10000211,1,Yes
10001694,10000211,3,None
10001695,10000211,4,Casual
10001696,10000211,5,Casual
10001697,10000211,8,No
10001698,10000211,11,No
10001699,10000211,15,No
10001700,10000211,16,No
10001701,10000211,18,No
10001702,10000211,19,Yes
10001703,10000211,20,No
10001704,10000211,21,No
10001705,10000211,22,No
10001706,10000211,23,Yes
10001707,10000211,26,No
10001708,10000211,28,Quiet
10001709,10000211,31,No
10001710,10000211,34,Yes
10001711,10000211,35,No
10001712,10000211,36,No
10001713,10000211,38,No
10001714,10000212,1,Yes
10001715,10000213,1,Yes
10001716,10000213,11,Yes
10001717,10000213,15,No
10001718,10000213,16,No
10001719,10000213,18,No
10001720,10000213,19,No
10001721,10000213,20,Yes
10001722,10000213,21,Yes
10001723,10000213,22,No
10001724,10000213,23,No
10001725,10000213,34,Yes
10001726,10000213,35,No
10001727,10000213,36,No
10001728,10000214,1,Yes
10001729,10000215,1,Yes
10001730,10000215,3,None
10001731,10000215,4,Divey
10001732,10000215,5,Casual
10001733,10000215,8,No
10001734,10000215,11,No
10001735,10000215,15,Yes
10001736,10000215,16,No
10001737,10000215,18,No
10001738,10000215,19,No
10001739,10000215,20,Yes
10001740,10000215,21,Yes
10001741,10000215,22,No
10001742,10000215,23,No
10001743,10000215,26,No
