BUSINESS_ID,TAG_ID
10065346,1
10065346,10
10065347,35
10065349,48
10065350,1
10065350,4
10065350,23
10065351,1
10065351,6
10065352,43
10065353,48
10065354,20
10065355,27
10065356,1
10065356,2
10065356,8
10065357,14
10065357,16
10065357,17
10065358,27
10065359,1
10065359,4
10065360,35
10065360,43
10065361,43
10065362,43
10065363,32
10065363,33
10065364,48
10065365,20
10065366,27
10065367,32
10065368,35
10065369,48
10065370,23
10065371,20
10065372,32
10065373,43
10065374,32
10065375,48
10065377,1
10065377,9
10065377,27
10065378,48
10065379,1
10065379,6
10065380,48
10065381,35
10065382,1
10065382,9
10065382,10
10065384,32
10065385,48
10065386,32
10065386,33
10065387,32
10065387,34
10065389,43
10065390,35
10065390,36
10065391,27
10065392,1
10065392,3
10065392,13
10065393,43
10065395,29
10065396,48
10065397,46
10065398,27
10065399,1
10065399,12
10065400,48
10065401,27
10065402,43
10065403,20
10065403,35
10065404,1
10065405,48
10065406,1
10065406,4
10065407,48
10065408,27
10065408,29
10065409,27
10065410,27
10065410,28
10065411,1
10065411,4
10065412,1
10065412,8
10065412,10
10065413,43
10065414,1
10065414,10
10065415,27
10065415,28
10065416,27
10065418,32
10065419,43
10065421,20
10065422,43
10065423,32
10065424,35
10065425,1
10065426,32
10065426,33
10065427,20
10065428,23
10065433,14
10065433,20
10065434,1
10065434,2
10065434,27
10065435,20
10065437,35
10065437,36
10065438,43
10065438,44
10065438,45
10065439,43
10065439,44
10065440,1
10065440,12
10065440,27
10065441,1
10065442,20
10065443,48
10065445,35
10065445,38
10065446,1
10065446,27
10065446,28
10065447,32
10065448,27
10065448,28
10065449,48
10065450,43
10065451,1
10065451,3
10065451,6
10065452,32
10065452,34
10065453,20
10065453,21
10065454,1
10065454,23
10065454,24
10065455,1
10065455,13
10065456,14
10065456,46
10065457,1
10065457,4
10065458,23
10065459,20
10065460,14
10065460,16
10065460,18
10065461,43
10065462,14
10065463,43
10065464,20
10065465,43
10065465,44
10065466,20
10065467,32
10065468,43
10065469,14
10065469,43
10065470,43
10065470,44
10065472,27
10065473,1
10065473,6
10065475,20
10065476,48
10065476,50
10065477,48
10065477,50
10065478,14
10065478,16
10065478,17
10065479,27
10065480,1
10065481,1
10065481,4
10065481,11
10065482,1
10065482,8
10065482,27
10065483,20
10065484,43
10065485,14
10065486,1
10065487,48
10065488,35
10065488,37
10065490,48
10065491,20
10065491,21
10065492,32
10065492,33
10065494,1
10065495,32
10065496,27
10065497,1
10065497,3
10065498,32
10065498,48
10065499,46
10065500,46
10065501,46
10065502,46
10065503,40
10065503,42
10065504,23
10065504,24
10065504,25
10065505,32
10065505,34
10065505,48
10065506,32
10065506,34
10065506,48
10065507,23
10065507,29
10065508,20
10065510,43
10065511,43
10065512,35
10065513,1
10065513,6
10065514,1
10065514,2
10065514,9
10065515,43
10065515,44
10065515,45
10065516,20
10065517,20
10065517,21
10065518,23
10065518,24
10065519,1
10065520,40
10065520,41
10065521,35
10065522,20
10065522,48
10065524,32
10065524,33
10065525,35
10065525,36
10065526,1
10065526,23
10065526,24
10065527,1
10065527,9
10065528,43
10065528,44
10065530,20
10065531,43
10065532,46
10065532,47
10065533,46
10065534,20
10065535,20
10065535,21
10065536,27
10065537,20
10065537,21
10065538,1
10065539,27
10065540,20
10065541,1
10065541,5
10065543,32
10065543,48
10065544,14
10065544,16
10065545,1
10065545,2
10065545,13
10065546,20
10065547,32
10065548,14
10065548,16
10065548,18
10065549,35
10065550,1
10065550,6
10065550,10
10065552,20
10065552,21
10065552,27
10065553,20
10065553,21
10065553,27
10065554,20
10065554,21
10065554,27
10065555,20
10065555,21
10065555,27
10065556,20
10065556,27
10065557,20
10065557,21
10065557,27
10065558,20
10065558,21
10065558,27
10065559,20
10065559,21
10065559,27
10065560,20
10065560,27
10065561,20
10065561,27
10065562,20
10065562,21
10065562,27
10065563,20
10065563,21
10065563,27
10065564,20
10065564,21
10065564,27
10065566,1
10065566,12
10065567,43
10065568,48
10065569,14
10065569,16
10065570,48
10065571,43
10065572,14
10065572,16
10065573,1
10065573,27
10065574,14
10065574,16
10065574,17
10065575,43
10065577,35
10065577,36
10065577,39
10065578,20
10065578,21
10065579,20
10065579,21
10065580,20
10065581,14
10065581,16
10065581,17
10065583,20
10065584,43
10065584,44
10065585,27
10065586,43
10065586,44
10065587,1
10065587,2
10065588,20
10065588,29
10065588,32
10065589,27
10065589,28
10065590,32
10065590,33
10065591,35
10065592,48
10065592,49
10065593,35
10065593,43
10065594,20
10065594,21
10065596,43
10065597,20
10065598,32
10065599,1
10065601,1
10065601,23
10065601,24
10065602,1
10065602,13
10065602,27
10065603,43
10065604,1
10065604,4
10065605,1
10065605,12
10065606,35
10065606,36
10065607,20
10065608,35
10065610,14
10065611,20
10065612,1
10065612,5
10065613,35
10065613,36
10065614,35
10065615,20
10065617,20
10065618,1
10065618,27
10065618,28
10065619,20
10065620,1
10065620,4
10065621,48
10065621,50
10065622,35
10065622,36
10065623,35
10065624,20
10065625,32
10065626,43
10065627,23
10065627,24
10065627,25
10065629,35
10065629,36
10065630,1
10065630,12
10065631,32
10065631,33
10065633,48
10065634,46
10065635,1
10065636,1
10065636,23
10065636,24
10065637,1
10065637,8
10065638,1
10065638,12
10065638,14
10065639,35
10065639,36
10065640,1
10065641,20
10065641,43
10065642,43
10065643,43
10065643,44
10065644,1
10065645,43
10065645,44
10065646,32
10065646,33
10065647,32
10065648,48
10065649,48
10065650,35
10065651,35
10065651,36
10065652,27
10065653,32
10065654,1
10065654,4
10065655,20
10065655,22
10065656,48
10065657,43
10065657,44
10065657,45
10065658,32
10065658,33
10065659,32
10065659,48
10065660,32
10065661,1
10065661,4
10065663,14
10065663,23
10065663,29
10065664,43
10065665,20
10065665,21
10065666,27
10065667,1
10065667,10
10065667,13
10065668,32
10065668,48
10065669,1
10065669,9
10065670,32
10065670,33
10065671,1
10065671,4
10065672,1
10065672,2
10065673,1
10065673,12
10065673,23
10065674,1
10065674,2
10065675,20
10065677,48
10065678,43
10065679,27
10065680,32
10065681,20
10065681,21
10065682,1
10065682,4
10065684,20
10065685,20
10065686,1
10065686,2
10065686,23
10065687,29
10065688,48
10065689,32
10065689,48
10065690,32
10065690,33
10065691,35
10065691,39
10065692,43
10065693,1
10065694,32
10065694,48
10065695,1
10065695,2
10065696,35
10065698,20
10065698,48
10065699,20
10065699,32
10065699,33
10065700,32
10065700,33
10065701,20
10065702,1
10065702,2
10065702,23
10065703,14
10065703,16
10065703,18
10065704,40
10065704,42
10065705,32
10065705,33
10065706,14
10065706,15
10065707,43
10065708,48
10065709,43
10065710,43
10065711,1
10065711,2
10065711,23
10065712,1
10065712,4
10065713,32
10065714,20
10065715,1
10065715,4
10065716,27
10065717,1
10065717,8
10065718,43
10065718,44
10065719,1
10065719,10
10065719,12
10065720,14
10065720,16
10065722,14
10065722,16
10065723,32
10065723,48
10065724,35
10065724,36
10065724,39
10065726,1
10065726,4
10065727,43
10065727,44
10065728,1
10065729,32
10065730,43
10065731,32
10065731,33
10065733,35
10065734,1
10065734,27
10065735,14
10065735,16
10065735,17
10065736,43
10065737,35
10065737,36
10065738,1
10065738,2
10065739,20
10065740,32
10065741,35
10065742,35
10065743,1
10065743,4
10065744,23
10065744,24
10065746,27
10065747,14
10065747,16
10065748,1
10065748,4
10065748,27
10065749,43
10065749,44
10065751,1
10065751,12
10065752,14
10065752,16
10065752,17
10065753,23
10065754,32
10065754,33
10065755,32
10065756,14
10065756,16
10065756,48
10065760,14
10065760,16
10065760,17
10065761,20
10065761,21
10065762,20
10065762,21
10065763,1
10065763,3
10065764,32
10065764,48
10065766,1
10065766,3
10065766,27
10065767,32
10065767,33
10065768,27
10065769,20
10065770,20
10065771,20
10065772,14
10065773,27
10065774,27
10065775,32
10065776,35
10065777,35
10065777,39
10065778,32
10065779,1
10065779,2
10065779,10
10065780,20
10065781,48
10065782,20
10065782,32
10065782,33
10065783,43
10065784,1
10065786,20
10065787,27
10065787,28
10065788,20
10065788,21
10065789,48
10065790,32
10065791,32
10065791,33
10065792,20
10065792,21
10065793,20
10065793,21
10065794,23
10065794,24
10065795,35
10065795,37
10065796,20
10065797,20
10065797,48
10065798,43
10065798,44
10065799,43
10065799,44
10065801,1
10065801,2
10065801,23
10065802,1
10065802,10
10065802,12
10065803,20
10065803,43
10065805,48
10065806,43
10065806,44
10065806,45
10065807,32
10065807,33
10065808,1
10065809,1
10065810,32
10065810,33
10065811,32
10065811,33
10065812,48
10065813,20
10065814,1
10065814,10
10065814,23
10065815,1
10065815,12
10065816,1
10065816,8
10065817,1
10065818,27
10065819,1
10065819,4
10065820,35
10065820,39
10065821,1
10065821,4
10065821,6
10065822,20
10065823,43
10065824,20
10065825,43
10065825,44
10065826,43
10065827,14
10065828,35
10065829,27
10065829,28
10065830,32
10065830,33
10065831,1
10065831,13
10065832,1
10065834,1
10065834,4
10065835,20
10065838,35
10065839,35
10065839,36
10065840,43
10065841,48
10065842,1
10065843,35
10065843,37
10065845,43
10065846,43
10065847,35
10065848,43
10065849,14
10065849,16
10065849,17
10065850,43
10065851,46
10065852,43
10065854,46
10065855,1
10065855,4
10065856,43
10065856,44
10065857,14
10065857,16
10065857,17
10065858,1
10065858,4
10065860,1
10065861,32
10065861,48
10065863,1
10065863,12
10065863,13
10065864,48
10065865,35
10065865,39
10065866,14
10065866,16
10065866,18
10065867,1
10065868,23
10065869,23
10065870,14
10065870,23
10065871,23
10065871,24
10065871,25
10065872,1
10065873,1
10065873,6
10065873,13
10065875,43
10065876,20
10065877,20
10065877,21
10065878,43
10065879,27
10065879,28
10065880,32
10065880,48
10065881,43
10065882,32
10065882,33
10065883,20
10065883,21
10065884,32
10065885,35
10065885,43
10065886,48
10065887,32
10065887,33
10065888,1
10065888,11
10065888,27
10065889,46
10065889,47
10065890,1
10065890,3
10065891,43
10065892,20
10065894,32
10065895,14
10065895,16
10065895,48
10065896,14
10065897,1
10065897,2
10065897,12
10065898,35
10065899,35
10065899,36
10065900,1
10065900,11
10065901,1
10065901,4
10065903,20
10065903,21
10065905,27
10065906,1
10065907,23
10065907,24
10065908,46
10065909,32
10065909,34
10065910,20
10065911,48
10065912,48
10065912,50
10065913,1
10065913,8
10065914,20
10065915,1
10065915,2
10065915,10
10065916,20
10065916,21
10065918,32
10065918,33
10065919,48
10065920,35
10065921,1
10065921,3
10065922,32
10065923,48
10065924,20
10065925,1
10065925,6
10065926,32
10065928,20
10065928,21
10065931,1
10065931,27
10065934,1
10065934,2
10065939,1
10065939,2
10065939,12
10065940,1
10065940,4
10065941,35
10065941,36
10065942,20
10065942,48
10065943,1
10065944,1
10065945,43
10065946,35
10065947,43
10065948,35
10065948,36
10065949,23
10065949,24
10065950,35
10065951,43
10065952,1
10065952,2
10065952,23
10065953,1
10065953,3
10065954,1
10065954,4
10065955,32
10065955,48
10065956,1
10065956,2
10065956,29
10065957,48
10065958,43
10065959,43
10065960,32
10065960,33
10065961,32
10065962,1
10065962,12
10065963,46
10065964,1
10065964,2
10065965,1
10065966,1
10065966,12
10065967,1
10065967,5
10065968,27
10065968,28
10065969,46
10065970,14
10065970,16
10065970,18
10065971,1
10065971,12
10065971,13
10065972,20
10065972,27
10065973,48
10065975,32
10065976,1
10065976,9
10065977,1
10065977,2
10065977,6
10065978,20
10065978,35
10065979,43
10065979,44
10065980,27
10065981,46
10065981,47
10065982,40
10065982,43
10065982,44
10065983,29
10065983,31
10065984,48
10065985,1
10065985,2
10065985,10
10065986,27
10065988,1
10065988,27
10065989,20
10065989,21
10065990,1
10065990,8
10065990,27
10065991,43
10065992,35
10065993,1
10065994,32
10065995,32
10065995,33
10065996,20
10065996,43
10065997,1
10065997,10
10065999,23
10065999,29
10066000,14
10066000,16
10066000,48
10066001,20
10066001,32
10066002,32
10066004,20
10066005,32
10066005,33
10066006,27
10066007,20
10066008,43
10066009,23
10066009,24
10066010,32
10066010,33
10066011,20
10066011,23
10066012,48
10066013,35
10066013,36
10066014,20
10066015,27
10066016,35
10066016,36
10066017,23
10066017,24
10066018,32
10066019,1
10066019,6
10066019,10
10066020,1
10066020,2
10066020,4
10066021,1
10066021,12
10066021,13
10066022,1
10066022,12
10066023,20
10066023,32
10066025,43
10066026,35
10066027,27
10066028,27
10066028,28
10066029,32
10066031,40
10066031,41
10066032,35
10066032,37
10066033,20
10066034,20
10066034,32
10066034,33
10066035,14
10066035,16
10066035,48
10066037,27
10066038,1
10066039,32
10066040,32
10066040,33
10066041,14
10066042,32
10066042,33
10066043,20
10066044,32
10066045,20
10066046,32
10066046,33
10066047,20
10066047,29
10066048,1
10066049,43
10066049,44
10066050,1
10066051,32
10066052,20
10066053,43
10066054,48
10066055,29
10066056,32
10066056,33
10066057,48
10066058,1
10066058,2
10066058,23
10066059,48
10066060,32
10066061,27
10066062,35
10066063,1
10066063,2
10066063,13
10066064,1
10066065,32
10066066,35
10066066,36
10066067,14
10066067,16
10066067,17
10066068,43
10066070,1
10066070,27
10066070,48
10066071,1
10066071,12
10066072,43
10066072,44
10066073,27
10066074,48
10066075,20
10066076,1
10066076,8
10066076,27
10066078,32
10066078,48
10066079,43
10066080,48
10066081,48
10066082,43
10066083,32
10066083,33
10066084,32
10066084,48
10066085,32
10066085,33
10066086,43
10066088,32
10066089,27
10066090,1
10066090,2
10066091,3
10066091,48
10066092,23
10066092,24
10066093,43
10066094,43
10066095,43
10066096,43
10066097,20
10066098,14
10066099,1
10066099,2
10066099,23
10066100,27
10066101,20
10066102,48
10066103,32
10066103,33
10066104,43
10066105,1
10066105,2
10066106,46
10066106,47
10066107,20
10066107,21
10066108,29
10066109,32
10066110,1
10066110,3
10066112,32
10066113,1
10066113,13
10066114,1
10066115,20
10066115,29
10066116,43
10066117,14
10066117,16
10066117,17
10066118,20
10066119,1
10066119,12
10066120,29
10066121,27
10066121,28
10066122,14
10066123,35
10066123,36
10066124,23
10066124,24
10066124,25
10066125,48
10066128,27
10066129,35
10066130,1
10066130,8
10066131,32
10066132,20
10066133,1
10066133,4
10066134,43
10066135,1
10066135,4
10066137,20
10066138,20
10066138,21
10066139,43
10066140,1
10066140,4
10066140,27
10066141,1
10066141,2
10066142,27
10066142,35
10066142,38
10066143,32
10066144,1
10066144,2
10066144,23
10066146,27
10066147,43
10066148,20
10066148,21
10066149,1
10066149,2
10066149,23
10066150,1
10066150,2
10066151,20
10066152,1
10066152,3
10066153,20
10066153,21
10066154,20
10066155,1
10066155,2
10066155,23
10066156,1
10066157,43
10066158,20
10066159,43
10066160,32
10066160,33
10066162,48
10066164,32
10066165,20
10066169,32
10066169,33
10066170,1
10066170,12
10066171,1
10066171,2
10066171,23
10066172,23
10066172,24
10066173,14
10066173,20
10066174,43
10066175,46
10066176,14
10066177,43
10066178,43
10066178,44
10066179,35
10066179,39
10066181,1
10066181,5
10066182,1
10066182,10
10066183,43
10066184,32
10066184,33
10066184,48
10066185,14
10066185,16
10066185,17
10066186,43
10066187,40
10066187,42
10066188,27
10066189,1
10066189,3
10066189,27
10066190,35
10066190,39
10066191,1
10066191,2
10066191,8
10066192,20
10066193,1
10066193,3
10066194,35
10066194,36
10066195,14
10066195,16
10066195,17
10066196,35
10066197,48
10066198,27
10066200,1
10066200,2
10066203,1
10066204,1
10066205,43
10066206,32
10066206,33
10066207,1
10066207,2
10066207,6
10066209,20
10066209,21
10066210,35
10066210,36
10066211,27
10066211,28
10066212,20
10066213,35
10066214,1
10066214,4
10066215,20
10066215,32
10066217,1
10066218,35
10066218,36
10066219,27
10066220,1
10066220,4
10066221,20
10066222,48
10066223,1
10066223,3
10066224,1
10066224,12
10066225,20
10066225,21
10066226,1
10066226,27
10066227,35
10066228,35
10066228,36
10066229,27
10066230,1
10066231,1
10066231,12
10066232,46
10066233,1
10066233,6
10066233,12
10066234,1
10066234,2
10066234,23
10066235,27
10066236,14
10066236,16
10066236,18
10066237,1
10066237,6
10066239,48
10066240,20
10066240,21
10066242,35
10066242,36
10066243,1
10066243,12
10066244,35
10066244,36
10066245,27
10066245,28
10066246,35
10066248,1
10066248,4
10066249,1
10066249,8
10066252,20
10066252,21
10066254,1
10066255,1
10066255,9
10066256,29
10066256,48
10066257,20
10066258,1
10066258,3
10066258,6
10066259,1
10066260,27
10066261,1
10066261,4
10066262,1
10066262,6
10066263,1
10066263,27
10066264,35
10066265,14
10066265,16
10066266,27
10066267,48
10066268,14
10066268,16
10066268,17
10066269,48
10066270,20
10066270,21
10066271,48
10066272,1
10066273,20
10066273,48
10066274,32
10066274,33
10066275,20
10066275,27
10066276,48
10066276,50
10066277,1
10066277,6
10066278,32
10066278,33
10066279,1
10066279,6
10066280,32
10066281,20
10066282,35
10066283,1
10066285,1
10066285,4
10066285,6
10066287,32
10066287,48
10066289,43
10066289,44
10066290,27
10066291,20
10066291,21
10066292,20
10066292,21
10066293,32
10066294,43
10066294,44
10066295,20
10066296,32
10066296,33
10066297,14
10066297,16
10066297,19
10066298,40
10066298,42
10066299,35
10066299,36
10066300,27
10066302,20
10066303,29
10066304,1
10066304,4
10066305,35
10066306,43
10066307,14
10066307,16
10066307,19
10066308,1
10066308,9
10066308,27
10066309,32
10066309,33
10066310,14
10066310,16
10066310,17
10066311,46
10066312,35
10066313,1
10066313,27
10066314,1
10066314,8
10066314,27
10066315,27
10066316,23
10066318,1
10066318,2
10066319,1
10066319,10
10066319,13
10066320,29
10066320,46
10066321,48
10066322,32
10066322,33
10066323,1
10066323,3
10066323,6
10066324,32
10066324,33
10066327,35
10066327,43
10066328,1
10066328,4
10066329,1
10066329,6
10066329,10
10066330,14
10066330,16
10066331,48
10066332,32
10066332,33
10066333,1
10066333,4
10066334,32
10066334,48
10066335,35
10066335,36
10066336,35
10066336,36
10066337,27
10066339,1
10066339,27
10066340,35
10066341,20
10066341,48
10066342,1
10066343,35
10066344,1
10066344,9
10066345,32
10066346,27
10066347,1
10066347,2
10066347,6
10066348,35
10066348,39
10066349,32
10066349,33
10066350,14
10066350,16
10066350,17
10066352,1
10066352,2
10066352,23
10066353,20
10066354,20
10066355,20
10066356,20
10066358,20
10066358,21
10066359,1
10066359,10
10066360,43
10066361,1
10066362,1
10066362,12
10066363,1
10066363,2
10066364,32
10066365,1
10066366,1
10066366,3
10066367,1
10066367,6
10066368,1
10066369,35
10066369,38
10066371,32
10066372,43
10066372,44
10066373,35
10066373,36
10066374,20
10066374,48
10066375,32
10066376,1
10066376,6
10066376,13
10066377,1
10066378,1
10066378,10
10066379,1
10066379,2
10066379,4
10066380,27
10066381,1
10066381,9
10066382,44
10066383,32
10066384,27
10066385,20
10066386,32
10066388,32
10066389,32
10066390,29
10066391,35
10066391,39
10066392,14
10066393,32
10066393,33
10066394,32
10066394,33
10066396,27
10066397,29
10066398,29
10066399,1
10066399,2
10066399,23
10066401,20
10066402,1
10066404,1
10066405,43
10066406,43
10066407,14
10066407,16
10066407,17
10066408,1
10066409,1
10066409,2
10066410,14
10066410,16
10066411,43
10066412,1
10066413,35
10066415,43
10066416,35
10066416,39
10066418,43
10066419,43
10066420,43
10066420,44
10066421,43
10066421,44
10066422,32
10066422,48
10066423,1
10066423,27
10066423,28
10066424,27
10066425,20
10066426,1
10066426,4
10066426,23
10066427,20
10066428,23
10066428,24
10066429,1
10066429,12
10066430,27
10066431,1
10066431,23
10066431,24
10066432,32
10066432,33
10066433,1
10066434,46
10066434,47
10066436,1
10066436,10
10066436,23
10066437,1
10066437,13
10066438,1
10066438,2
10066438,23
10066439,32
10066440,1
10066440,8
10066440,29
10066441,32
10066442,20
10066443,29
10066444,46
10066444,47
10066445,1
10066445,4
10066445,6
10066446,20
10066447,43
10066448,20
10066448,22
10066449,29
10066450,20
10066451,1
10066451,8
10066451,27
10066452,1
10066452,4
10066453,32
10066453,33
10066454,32
10066454,33
10066455,1
10066455,4
10066456,48
10066457,43
10066457,44
10066459,1
10066459,23
10066459,24
10066460,1
10066460,4
10066461,27
10066462,20
10066463,1
10066463,12
10066464,35
10066464,36
10066466,14
10066466,16
10066466,48
10066467,43
10066467,44
10066469,1
10066469,10
10066470,27
10066471,48
10066471,50
10066472,20
10066472,27
10066473,1
10066474,1
10066475,1
10066476,48
10066477,1
10066477,6
10066479,46
10066480,46
10066481,46
10066482,46
10066483,1
10066483,9
10066484,20
10066485,32
10066485,33
10066486,20
10066486,21
10066487,32
10066487,33
10066488,1
10066488,2
10066488,23
10066489,27
10066490,43
10066490,44
10066491,43
10066492,32
10066492,34
10066493,20
10066494,32
10066495,1
10066495,3
10066496,1
10066497,1
10066497,2
10066497,23
10066498,35
10066499,1
10066500,32
10066501,48
10066502,48
10066502,50
10066503,27
10066504,32
10066505,1
10066506,35
10066506,36
10066508,48
10066509,20
10066510,27
10066511,20
10066511,43
10066513,1
10066513,12
10066513,27
10066514,20
10066514,29
10066515,1
10066516,32
10066517,43
10066517,44
10066518,32
10066518,33
10066520,27
10066521,1
10066521,4
10066522,29
10066523,1
10066523,2
10066524,20
10066525,1
10066526,32
10066526,33
10066527,1
10066527,12
10066527,13
10066528,20
10066528,21
10066530,35
10066531,43
10066531,44
10066532,20
10066533,1
10066533,10
10066534,1
10066534,4
10066536,48
10066537,43
10066538,32
10066538,33
10066539,1
10066539,8
10066539,27
10066540,35
10066541,20
10066542,46
10066542,47
10066543,1
10066543,2
10066543,29
10066544,14
10066544,15
10066545,32
10066545,33
10066547,1
10066548,20
10066550,20
10066550,48
10066551,35
10066551,36
10066552,35
10066552,36
10066553,20
10066554,20
10066555,14
10066555,16
10066555,17
10066556,27
10066557,1
10066557,12
10066558,1
10066558,5
10066559,1
10066560,20
10066562,20
10066562,27
10066563,1
10066564,20
10066564,21
10066565,20
10066565,21
10066566,35
10066567,27
10066567,28
10066570,43
10066571,23
10066571,24
10066572,43
10066573,14
10066574,14
10066574,20
10066575,23
10066575,24
10066575,25
10066576,20
10066576,21
10066577,43
10066577,44
10066580,43
10066580,44
10066581,20
10066581,21
10066582,27
10066582,35
10066582,38
10066584,32
10066585,32
10066585,33
10066586,46
10066587,46
10066588,27
10066589,1
10066589,2
10066589,8
10066590,1
10066590,10
10066591,43
10066592,35
10066593,1
10066593,2
10066594,32
10066594,33
10066595,32
10066596,14
10066596,16
10066596,17
10066597,1
10066598,29
10066599,48
10066599,50
10066600,1
10066600,11
10066601,20
10066602,1
10066602,2
10066602,23
10066603,20
10066604,20
10066604,27
10066605,1
10066605,2
10066606,20
10066607,1
10066607,13
10066607,27
10066608,32
10066608,33
10066610,27
10066612,1
10066612,13
10066612,27
10066613,23
10066613,24
10066613,26
10066614,32
10066614,34
10066615,48
10066616,27
10066617,14
10066617,16
10066617,18
10066618,20
10066619,27
10066620,27
10066621,27
10066623,14
10066623,16
10066623,17
10066624,1
10066625,27
10066626,1
10066626,27
10066627,43
10066628,32
10066629,32
10066631,43
10066632,1
10066632,4
10066632,6
10066633,1
10066633,2
10066633,12
10066634,20
10066635,1
10066635,4
10066635,27
10066636,46
10066636,47
10066637,1
10066638,32
10066638,33
10066639,27
10066640,14
10066640,16
10066640,18
10066641,48
10066642,35
10066642,37
10066643,48
10066644,20
10066645,1
10066646,14
10066647,20
10066648,1
10066649,1
10066649,23
10066649,24
10066651,14
10066652,32
10066652,48
10066653,35
10066653,36
10066654,35
10066655,43
10066656,14
10066656,16
10066656,17
10066657,1
10066657,2
10066657,23
10066658,23
10066658,24
10066659,1
10066659,2
10066659,23
10066660,32
10066661,48
10066662,1
10066662,3
10066663,32
10066663,33
10066664,20
10066666,20
10066667,27
10066668,20
10066669,48
10066670,1
10066671,14
10066671,16
10066671,17
10066673,1
10066674,46
10066674,47
10066675,46
10066676,43
10066677,1
10066677,6
10066678,32
10066678,33
10066679,1
10066679,3
10066679,6
10066680,1
10066680,2
10066681,32
10066682,14
10066684,48
10066685,29
10066685,31
10066686,20
10066686,21
10066687,43
10066687,44
10066688,43
10066689,32
10066689,33
10066690,27
10066691,1
10066691,9
10066692,15
10066692,20
10066693,20
10066693,43
10066694,1
10066694,13
10066694,27
10066695,43
10066696,27
10066697,43
10066698,14
10066699,1
10066699,2
10066699,23
10066701,20
10066701,21
10066702,20
10066702,21
10066703,43
10066705,43
10066706,14
10066706,16
10066706,17
10066707,1
10066707,2
10066707,27
10066708,48
10066709,43
10066710,23
10066710,24
10066711,1
10066711,12
10066712,27
10066713,48
10066714,20
10066714,21
10066714,27
10066715,27
10066716,32
10066716,33
10066717,1
10066718,32
10066718,33
10066719,32
10066721,20
10066723,14
10066724,32
10066724,33
10066725,20
10066725,21
10066726,35
10066727,20
10066727,21
10066728,1
10066729,1
10066729,27
10066730,20
10066730,21
10066731,1
10066731,2
10066731,10
10066732,43
10066732,44
10066733,1
10066733,4
10066734,20
10066734,32
10066735,20
10066736,1
10066736,27
10066738,1
10066738,4
10066739,20
10066740,32
10066741,23
10066741,29
10066742,1
10066742,12
10066744,1
10066744,2
10066744,23
10066745,32
10066746,1
10066747,1
10066747,4
10066748,46
10066749,1
10066749,6
10066749,10
10066750,35
10066750,36
10066751,43
10066752,20
10066753,32
10066755,23
10066755,24
10066756,20
10066757,20
10066757,21
10066758,27
10066759,27
10066760,1
10066760,6
10066760,10
10066761,35
10066761,36
10066762,27
10066763,23
10066763,24
10066763,29
10066765,43
10066766,43
10066767,20
10066767,32
10066769,29
10066770,32
10066770,33
10066771,43
10066772,48
10066773,48
10066774,48
10066775,48
10066775,50
10066776,48
10066778,32
10066778,33
10066779,1
10066780,1
10066780,4
10066780,23
10066782,20
10066783,43
10066784,23
10066784,24
10066784,26
10066785,1
10066785,6
10066785,10
10066786,1
10066787,43
10066788,48
10066789,1
10066789,10
10066789,11
10066790,1
10066791,43
10066792,48
10066793,27
10066793,28
10066794,48
10066794,50
10066795,20
10066796,43
10066798,20
10066799,20
10066799,48
10066799,50
10066800,43
10066801,48
10066802,1
10066802,3
10066803,46
10066803,47
10066804,1
10066804,4
10066805,35
10066805,36
10066806,27
10066807,1
10066807,10
10066807,11
10066808,14
10066808,16
10066808,18
10066809,1
10066809,4
10066810,43
10066812,32
10066812,33
10066814,14
10066814,16
10066814,17
10066815,43
10066815,44
10066815,45
10066816,43
10066817,43
10066818,35
10066818,36
10066820,14
10066820,16
10066820,17
10066821,40
10066821,41
10066821,43
10066822,20
10066822,21
10066823,32
10066824,1
10066824,12
10066825,43
10066826,29
10066827,32
10066828,27
10066828,35
10066828,38
10066830,32
10066830,48
10066831,1
10066831,4
10066832,1
10066835,23
10066835,24
10066836,43
10066837,20
10066837,21
10066837,27
10066840,43
10066840,44
10066841,14
10066841,16
10066842,48
10066843,1
10066844,1
10066845,48
10066846,1
10066846,12
10066846,23
10066847,32
10066849,1
10066849,23
10066849,24
10066850,20
10066851,48
10066852,40
10066852,41
10066853,1
10066853,2
10066853,10
10066854,35
10066855,43
10066856,20
10066856,21
10066858,1
10066858,9
10066859,32
10066859,34
10066860,27
10066861,20
10066862,43
10066862,44
10066863,27
10066864,1
10066864,4
10066865,20
10066865,32
10066865,33
10066866,35
10066866,38
10066867,1
10066867,2
10066867,27
10066868,27
10066869,27
10066870,1
10066870,2
10066871,20
10066872,1
10066872,9
10066872,27
10066873,20
10066873,32
10066874,27
10066875,1
10066875,12
10066876,1
10066877,35
10066877,36
10066878,43
10066879,32
10066880,32
10066880,34
10066881,1
10066882,35
10066882,36
10066883,1
10066883,12
10066884,1
10066884,2
10066885,14
10066885,16
10066885,17
10066886,14
10066886,16
10066886,18
10066887,48
10066887,50
10066888,27
10066889,1
10066889,23
10066889,24
10066891,1
10066891,2
10066891,23
10066892,1
10066892,27
10066893,1
10066893,6
10066893,10
10066894,43
10066895,48
10066896,32
10066896,34
10066898,14
10066898,16
10066898,18
10066899,32
10066899,33
10066900,20
10066900,22
10066900,29
10066901,1
10066901,10
10066901,23
10066902,1
